2,1,0,0,0,0,0,0
6,3,0,0,0,0,0,0
10,1,0,0,0,0,0,0
14,57,0,0,0,0,0,0
18,1,0,0,0,0,0,0
22,1,0,0,0,0,0,0
26,1,0,0,0,0,0,0
30,1,0,0,0,0,0,0
34,1,0,0,0,0,0,0
38,11,0,0,0,0,0,0
42,1,0,0,0,0,0,0
46,1,0,0,0,0,0,0
50,105,0,0,0,0,0,0
54,1,0,0,0,0,0,8
58,71,0,0,0,0,0,0
62,1,0,0,0,0,0,0
66,1,0,0,0,0,0,0
70,11,0,0,0,0,0,0
74,1129,0,0,0,0,0,17
78,1,0,0,0,0,0,0
82,1,0,0,0,0,0,0
86,1,0,0,0,0,0,0
90,1,0,0,0,0,0,0
94,651991941,5165657,11154034712800794489,10777641176168238277,574162714,0,481911
98,3,0,11154034712800794489,10777641176168238277,574162714,0,0
102,1,0,11154034712800794489,10777641176168238277,574162714,0,0
106,1,0,11154034712800794489,10777641176168238277,574162714,0,0
110,1,0,11154034712800794489,10777641176168238277,574162714,0,0
114,1,0,11154034712800794489,10777641176168238277,574162714,0,0
118,14295507,113119,1191792484792446101,11482566996083821045,990704910,0,8333
122,1,0,1191792484792446101,11482566996083821045,990704910,0,0
126,79297909,629732,3954911829147061491,12826424884988761197,826422398,0,48076
130,1,0,3954911829147061491,12826424884988761197,826422398,0,0
134,1,0,3954911829147061491,12826424884988761197,826422398,0,0
138,1,0,3954911829147061491,12826424884988761197,826422398,0,0
142,1,0,3954911829147061491,12826424884988761197,826422398,0,0
146,3,0,3954911829147061491,12826424884988761197,826422398,0,0
150,1,0,3954911829147061491,12826424884988761197,826422398,0,0
154,1,0,3954911829147061491,12826424884988761197,826422398,0,0
158,1,0,3954911829147061491,12826424884988761197,826422398,0,0
162,1,0,3954911829147061491,12826424884988761197,826422398,0,0
166,1,0,3954911829147061491,12826424884988761197,826422398,0,0
170,761444593,6023328,3589996859606589402,6200582016373168822,557756972,0,463132
174,1,0,3589996859606589402,6200582016373168822,557756972,0,0
178,1,0,3589996859606589402,6200582016373168822,557756972,0,0
182,229,0,3589996859606589402,6200582016373168822,557756972,0,5
186,139,0,3589996859606589402,6200582016373168822,557756972,0,0
190,7,0,3589996859606589402,6200582016373168822,557756972,0,0
194,9,0,3589996859606589402,6200582016373168822,557756972,0,0
198,3,0,3589996859606589402,6200582016373168822,557756972,0,0
202,1,0,3589996859606589402,6200582016373168822,557756972,0,0
206,7,0,3589996859606589402,6200582016373168822,557756972,0,0
210,21,0,3589996859606589402,6200582016373168822,557756972,0,0
214,1,0,3589996859606589402,6200582016373168822,557756972,0,0
218,291,0,3589996859606589402,6200582016373168822,557756972,0,5
222,1,0,3589996859606589402,6200582016373168822,557756972,0,0
226,1,0,3589996859606589402,6200582016373168822,557756972,0,0
230,1,0,3589996859606589402,6200582016373168822,557756972,0,0
234,115,0,3589996859606589402,6200582016373168822,557756972,0,0
238,1,0,3589996859606589402,6200582016373168822,557756972,0,0
242,1,0,3589996859606589402,6200582016373168822,557756972,0,0
246,5,0,3589996859606589402,6200582016373168822,557756972,0,0
250,1,0,3589996859606589402,6200582016373168822,557756972,0,0
254,1,0,3589996859606589402,6200582016373168822,557756972,0,0
258,1,0,3589996859606589402,6200582016373168822,557756972,0,0
262,9,0,3589996859606589402,6200582016373168822,557756972,0,0
266,425,0,3589996859606589402,6200582016373168822,557756972,0,6
270,3,0,3589996859606589402,6200582016373168822,557756972,0,0
274,1,0,3589996859606589402,6200582016373168822,557756972,0,0
278,1,0,3589996859606589402,6200582016373168822,557756972,0,0
282,255158509,2021715,2442007267588162242,8030038771593638340,553842875,0,227485
286,1,0,2442007267588162242,8030038771593638340,553842875,0,0
290,1,0,2442007267588162242,8030038771593638340,553842875,0,4
294,77,0,2442007267588162242,8030038771593638340,553842875,0,0
298,9,0,2442007267588162242,8030038771593638340,553842875,0,0
302,1,0,2442007267588162242,8030038771593638340,553842875,0,0
306,1,0,2442007267588162242,8030038771593638340,553842875,0,0
310,1,0,2442007267588162242,8030038771593638340,553842875,0,0
314,1,0,2442007267588162242,8030038771593638340,553842875,0,0
318,1,0,2442007267588162242,8030038771593638340,553842875,0,0
322,1,0,2442007267588162242,8030038771593638340,553842875,0,0
326,131,0,2442007267588162242,8030038771593638340,553842875,0,0
330,1,0,2442007267588162242,8030038771593638340,553842875,0,0
334,1,0,2442007267588162242,8030038771593638340,553842875,0,0
338,1,0,2442007267588162242,8030038771593638340,553842875,0,0
342,1,0,2442007267588162242,8030038771593638340,553842875,0,0
346,7,0,2442007267588162242,8030038771593638340,553842875,0,0
350,1,0,2442007267588162242,8030038771593638340,553842875,0,0
